employee_id,employee_name,department,job_title,store_id,manager_id,joining_date,employment_status,city,salary
2887,Mary Clayton,Front End,Department Lead,3662,2056,2025-04-01,Active,New Elizabeth,44249.71
2888,Alexander Marks,Loss Prevention,Cashier,13270,2220,2021-06-26,Active,West Gabriella,48332.23
2889,Jeffery Hall,Customer Service,Store Manager,28297,2288,2019-04-26,Active,New Peterview,50338.22
2890,Jennifer Nelson MD,Sales,Sales Executive,6099,1529,2025-09-20,Active,South Lauren,63752.27
2891,David Allen,Management,Store Manager,11975,1524,2019-08-22,Active,Ibarrabury,82825.8
2892,Danny Silva,Stockroom,Customer Service Rep,13978,2001,2022-01-21,Active,Nicoleburgh,29670.97
2893,Logan Dennis,Sales,Stock Clerk,28527,2717,2016-10-27,Active,East Kimberly,76176.9
2894,Sarah Fuller,Loss Prevention,Sales Executive,7228,1084,2022-10-15,Active,Port Justinchester,20150.77
2895,Joy Alexander,Stockroom,Department Lead,26197,747,2024-04-19,Active,North Nicholasland,93674.84
2896,Stephanie Stark,Stockroom,Loss Prevention Officer,22794,2607,2024-03-09,Active,Shaunborough,21487.98
2897,Derrick Turner,Stockroom,Stock Clerk,330,228,2015-08-30,Active,North Joshuaborough,26398.27
2898,William Dunn,Loss Prevention,Merchandiser,28957,2871,2016-03-02,Active,Rossmouth,85710.12
2899,Jessica Blair,Sales,Stock Clerk,11644,2284,2022-02-28,Active,Amyview,78266.44
2900,Amanda Hanson,Customer Service,Merchandiser,2467,1718,2021-04-04,Active,Lake Kirsten,20930.74
2901,Steven Williams,Front End,Loss Prevention Officer,23362,1702,2017-12-18,Active,Guyberg,30911.76
2902,Michael Robinson,Sales,Department Lead,3715,2074,2020-08-03,Active,New Hannah,78728.58
2903,Alexandra Ellis,Stockroom,Sales Executive,7723,1037,2018-02-28,On Leave,Kennethview,58105.81
2904,Karla Frazier,Customer Service,Cashier,647,634,2015-07-16,Active,South Kevinland,47740.45
2905,Brittany Miller,Front End,Merchandiser,7580,905,2017-03-09,Active,North Theresa,29638.33
2906,Christopher Delgado,Loss Prevention,Cashier,14127,912,2016-11-03,Active,Sampsontown,66056.61
2907,David Patterson,Stockroom,Department Lead,8804,1579,2017-03-25,Active,Elizabethburgh,61026.79
2908,Lindsey Mercado,Management,Loss Prevention Officer,23714,947,2023-06-25,Active,North Normaville,92183.25
2909,Erin Davis,Management,Department Lead,24875,2566,2019-12-15,Active,Snydershire,53804.19
2910,Brandon Turner,Loss Prevention,Assistant Manager,28757,1422,2017-08-28,Active,Port Sharon,75781.34
2911,Sara Sims,Sales,Store Manager,14682,2769,2023-01-04,Active,Port Briannaport,90362.46
2912,Benjamin Murphy,Stockroom,Assistant Manager,21815,919,2019-10-07,Active,Port Robinhaven,43557.92
2913,Sabrina Jarvis,Management,Loss Prevention Officer,22237,1004,2019-05-22,Active,South Jodyberg,78847.24
2914,Virginia Dickson,Front End,Customer Service Rep,2108,1877,2020-10-14,Active,Lake Marieborough,47852.13
2915,Jason Humphrey,Sales,Department Lead,7634,687,2021-03-07,Active,Vaughnbury,31893.63
2916,Taylor Weber,Customer Service,Cashier,2690,2117,2016-05-02,Active,Lake Anthonyfort,46851.97
2917,Steven Alexander,Management,Department Lead,3871,687,2020-08-09,Active,South Eileenport,54347.25
2918,Tracy May,Loss Prevention,Stock Clerk,9408,344,2022-02-26,Active,North Alyssaburgh,62969.08
2919,Justin Garcia,Loss Prevention,Stock Clerk,28237,1346,2019-05-12,Active,South Gailton,38067.51
2920,Tyler Lopez,Management,Store Manager,20484,1669,2022-05-07,Active,Williamsmouth,54895.96
2921,Brian Dominguez,Management,Department Lead,25784,1651,2022-06-12,Active,New Nancymouth,44481.51
2922,Jared Young,Loss Prevention,Sales Executive,14587,2513,2019-03-25,Active,Brownhaven,69377.41
2923,Ann Shaw,Stockroom,Loss Prevention Officer,4966,1789,2017-03-26,Active,South Steve,90077.78
2924,Daniel Zavala,Front End,Store Manager,25146,711,2023-01-11,Terminated,Davisland,73055.56
2925,Robert Collier,Customer Service,Merchandiser,820,1349,2024-05-28,Active,Lake Brian,27230.28
2926,Gregory Davis,Sales,Sales Executive,3858,2786,2019-03-30,Active,Browninghaven,70754.45
2927,Christopher Herrera,Customer Service,Department Lead,23726,1746,2015-10-18,Active,Lake Dennis,85226.41
2928,James Martinez,Stockroom,Merchandiser,4460,2249,2024-09-30,Active,Smithton,22230.91
2929,Miguel Kerr,Stockroom,Sales Executive,5942,2904,2019-07-22,Active,Mercerton,57628.38
2930,Sabrina Lester,Sales,Sales Executive,28541,2001,2022-07-29,Terminated,North Shannon,94349.71
2931,Brandi Williams,Customer Service,Sales Executive,9631,1649,2021-11-13,Active,Sueborough,87700.73
2932,Barbara Guerra,Customer Service,Cashier,16504,695,2025-02-26,Active,South Joannemouth,75108.67
2933,Douglas Young,Front End,Sales Executive,24833,286,2016-03-06,Active,Port Suetown,80221.58
2934,Brenda Davis,Front End,Stock Clerk,26472,1301,2019-07-24,Active,Johntown,91270.8
2935,Alexandra Martin,Management,Loss Prevention Officer,22081,2209,2021-09-14,Active,Williamville,86035.28
2936,Adrian Mcgrath,Sales,Customer Service Rep,25587,585,2019-04-28,Active,Debraside,36091.98
2937,Mark Lopez,Stockroom,Merchandiser,22486,703,2025-08-22,Active,Port Douglas,19212.09
2938,Patricia Michael,Loss Prevention,Customer Service Rep,4574,1102,2021-04-19,Active,South William,50111.53
2939,Julie Reed,Front End,Loss Prevention Officer,3695,1107,2025-12-19,Active,Lake Marieside,44976.15
2940,Misty Blake,Stockroom,Customer Service Rep,23208,1611,2019-07-11,Active,Watsonside,35681.21
2941,Michael Simmons,Customer Service,Loss Prevention Officer,6805,417,2017-09-07,Active,Brooksberg,80204.11
2942,Stephen Mejia,Stockroom,Department Lead,28627,2100,2017-05-18,Active,Patrickview,48581.02
2943,Sabrina Schultz,Sales,Loss Prevention Officer,15480,2149,2015-11-13,Active,Molinaside,52038.87
2944,Robert Valdez,Stockroom,Customer Service Rep,8656,1452,2023-02-05,Terminated,Aprilfort,45942.64
2945,Taylor Park,Stockroom,Cashier,9991,1388,2019-09-19,Active,West Jonathan,89278.91
2946,Lisa Kane,Stockroom,Sales Executive,27114,1771,2021-04-30,Active,New Christian,57682.5
2947,Jessica Ford,Front End,Loss Prevention Officer,11220,354,2026-03-16,Active,Frankberg,22916.98
2948,Eric Hickman,Loss Prevention,Loss Prevention Officer,23275,2690,2023-10-23,Terminated,Stewarthaven,34630.91
2949,Philip King,Customer Service,Department Lead,18082,395,2017-06-15,Terminated,Reginamouth,92165.08
2950,Steven Thompson,Loss Prevention,Merchandiser,5148,1722,2020-07-30,Active,Greenfort,60333.83
2951,Kyle Vazquez,Stockroom,Sales Executive,12272,1455,2022-05-12,Active,New Curtisside,30169.2
2952,Courtney Watson,Sales,Assistant Manager,11771,2515,2017-03-30,Active,South Travisbury,92488.3
2953,Alice Jones,Front End,Loss Prevention Officer,15961,1060,2023-04-28,Active,East Tara,46816.61
2954,James Woods,Loss Prevention,Department Lead,26823,812,2021-04-11,Active,North Carrie,77514.26
2955,Tammy Mckay,Management,Department Lead,23182,481,2023-10-23,Active,Lake Taylorville,77839.53
2956,Christy Sherman,Loss Prevention,Customer Service Rep,1684,227,2016-06-25,Active,Lawsonborough,24401.84
2957,Vickie Wolfe,Front End,Sales Executive,8836,608,2024-06-29,Active,Richardview,32048.61
2958,Jeremy Freeman,Sales,Loss Prevention Officer,12062,306,2022-05-05,Active,Beckymouth,20182.57
2959,Victoria Lewis,Loss Prevention,Assistant Manager,966,432,2023-07-24,Active,New Royborough,72327.21
2960,William Bernard,Loss Prevention,Sales Executive,23273,1085,2024-11-10,Active,Aprilland,29632.43
2961,Ashley Martin,Loss Prevention,Store Manager,16892,2430,2024-09-01,Active,Markmouth,68844.76
2962,Mr. Gregory Cain,Sales,Assistant Manager,26799,705,2019-05-27,Active,Martinbury,57358.84
2963,Cheryl Carpenter,Customer Service,Sales Executive,678,718,2026-02-23,Terminated,Lake Samanthaville,72372.1
2964,Rebecca Stewart,Stockroom,Cashier,27831,612,2016-11-22,Active,Lake Deanna,38214.0
2965,Nichole Alexander,Customer Service,Merchandiser,7959,547,2017-05-27,Active,North Chase,53814.88
2966,Kathy Bennett,Stockroom,Department Lead,6001,2739,2026-01-11,Active,Sarahstad,36139.62
2967,Charles Gonzalez,Stockroom,Customer Service Rep,14736,2426,2023-02-11,Active,Annamouth,63249.82
2968,Richard Newman PhD,Sales,Customer Service Rep,24574,363,2018-02-24,Active,Robertsside,77716.96
2969,Henry Patterson,Loss Prevention,Loss Prevention Officer,2873,1856,2018-04-03,Active,Heatherview,69932.71
2970,Paula Alexander,Customer Service,Customer Service Rep,9866,494,2024-08-06,Active,Port Carlhaven,38418.12
2971,Curtis Johnson,Stockroom,Stock Clerk,773,1257,2019-10-14,Active,Frankmouth,21758.11
2972,Craig Perez,Stockroom,Sales Executive,17374,1359,2025-03-15,On Leave,Mollyfurt,56331.55
2973,Todd Baldwin,Loss Prevention,Merchandiser,5664,262,2018-03-31,Active,Carterhaven,55498.07
2974,Nancy Hart,Management,Customer Service Rep,22841,283,2021-10-17,Active,West Sarahshire,94416.75
2975,Hannah Perry,Management,Loss Prevention Officer,737,893,2025-06-19,Active,Lake Gary,53310.63
2976,Annette Hart,Management,Merchandiser,7634,697,2023-09-29,Active,East Dana,71911.92
2977,Hayley Chang,Front End,Assistant Manager,14360,1839,2022-08-28,Active,New Lisa,30490.44
2978,Terri Reyes,Customer Service,Stock Clerk,11646,751,2021-02-23,Active,North Michaela,92980.55
2979,Sarah Bowers,Customer Service,Assistant Manager,7525,904,2023-04-13,Active,North Patricia,72054.66
2980,Lisa Rhodes,Sales,Department Lead,4606,1136,2025-02-03,Active,Hallfort,82450.22
2981,Madison Quinn,Loss Prevention,Cashier,10267,2033,2024-08-26,Terminated,Davidville,80887.21
2982,Daniel Hansen,Loss Prevention,Assistant Manager,908,1220,2022-03-24,Active,Levinemouth,48516.12
2983,Jeremy Baker,Loss Prevention,Sales Executive,20319,658,2025-09-20,Active,Jenniferfort,71898.45
2984,Shane Cruz,Sales,Assistant Manager,20878,2906,2017-03-01,Active,Lauraland,84978.38
2985,Kimberly Simpson,Customer Service,Sales Executive,5718,818,2025-01-30,Active,Port Zachary,24347.59
2986,Amber Phillips,Management,Store Manager,27228,2327,2017-02-04,Active,Port Spencerborough,23399.51
2987,Kelly Higgins,Sales,Cashier,26441,1032,2025-06-15,Active,Lake Davidton,35673.4
2988,Richard Smith,Loss Prevention,Department Lead,1733,2251,2016-07-19,Active,South Traci,69797.9
2989,Andrew Prince,Customer Service,Loss Prevention Officer,17143,1038,2021-08-21,Active,Danahaven,74048.76
2990,Stephen Luna,Front End,Stock Clerk,8057,540,2019-12-01,Active,Caitlinmouth,85829.11
2991,Alan Williams,Loss Prevention,Sales Executive,7305,2208,2021-02-25,Active,West Daniel,33073.26
2992,Tyler Williams,Stockroom,Sales Executive,21178,355,2022-05-14,Active,East Anthonyborough,70764.04
2993,Christine Reilly,Front End,Merchandiser,25035,2412,2017-04-01,Active,Robertton,50991.22
2994,Donna Aguilar,Management,Customer Service Rep,24674,2978,2025-10-29,Active,Martinmouth,25390.32
2995,Mitchell Walker,Sales,Loss Prevention Officer,12097,1269,2025-08-10,Active,Lake Christopher,41087.19
2996,Joyce Bell,Customer Service,Customer Service Rep,18036,722,2017-06-21,Active,Richardfurt,86357.47
2997,Patricia Edwards,Management,Loss Prevention Officer,9247,1525,2021-12-26,Active,Port Raymond,46004.65
2998,Michael Jefferson,Customer Service,Cashier,9270,789,2020-07-26,Active,East Shawn,56809.78
2999,Valerie Burton,Customer Service,Sales Executive,28384,1348,2025-03-04,Active,Coxtown,50164.03
3000,Joyce Wood,Front End,Stock Clerk,7919,322,2018-06-26,Active,East Timothy,76082.85
3001,Andrea Williams,Front End,Cashier,25022,2536,2020-05-20,Active,Warrenport,27598.3
3002,Ruben Lozano,Stockroom,Merchandiser,9876,2889,2025-06-04,Terminated,Robertborough,85496.28
3003,April Velez,Sales,Assistant Manager,27924,347,2016-10-26,Active,Tracybury,56892.61
3004,Jared Wheeler,Customer Service,Store Manager,16274,2953,2017-05-03,Active,Luisborough,83475.64
3005,Scott Williams MD,Management,Merchandiser,12578,2433,2016-09-27,Active,New Maureenmouth,39011.01
3006,Manuel Wright,Management,Customer Service Rep,8298,290,2020-06-19,On Leave,Kimberlyhaven,51770.34
3007,Laura Mcdonald,Management,Customer Service Rep,10771,1462,2019-11-13,Terminated,East Amber,42291.85
3008,Jessica Kim,Stockroom,Department Lead,15093,1032,2018-10-03,Active,Michaelhaven,55670.67
3009,Alicia Jenkins,Management,Customer Service Rep,28002,295,2023-09-15,On Leave,North Kimberlyview,36776.26
3010,Rachel Jenkins,Management,Loss Prevention Officer,14172,695,2025-11-24,Active,East Ashley,36081.26
3011,Carl Wall,Front End,Department Lead,1410,726,2023-01-01,Active,Amberfort,92829.88
3012,Julie Fernandez,Stockroom,Store Manager,7247,379,2023-08-05,Active,East Aprilland,58975.19
3013,Joseph Hughes,Front End,Department Lead,25045,1447,2016-06-12,Active,South Jeremy,30101.37
3014,Kathleen Gould,Stockroom,Loss Prevention Officer,1508,1768,2024-08-19,Active,Daughertybury,86400.6
3015,Amanda Fitzgerald,Stockroom,Stock Clerk,16954,717,2021-05-22,Active,Brandonburgh,45979.68
3016,Jamie Perez,Front End,Customer Service Rep,1774,2192,2026-04-05,Active,Lake Adam,46670.51
3017,Misty Hayes,Management,Cashier,28607,1914,2017-08-07,Active,North Manuel,63626.8
3018,Clarence Smith,Sales,Stock Clerk,4242,517,2025-11-30,Active,South Annaville,63676.04
3019,John Martinez,Sales,Department Lead,23322,1298,2017-07-22,Active,Port Davidton,86969.58
3020,Morgan Rosales,Stockroom,Loss Prevention Officer,7686,2946,2020-03-05,Active,Rileymouth,67149.08
3021,Thomas Bennett,Customer Service,Merchandiser,10517,2989,2020-11-12,Active,South Michaelland,51102.14
3022,Melissa Hunter,Front End,Loss Prevention Officer,15904,1610,2020-04-15,Active,North Lauraview,61308.39
3023,Mariah Williams,Sales,Sales Executive,15680,323,2015-05-01,Active,North Scottborough,25714.7
3024,Mark Johnson,Management,Stock Clerk,15703,1548,2016-06-26,Terminated,Port Jennifertown,52195.05
3025,Joseph Henderson,Sales,Sales Executive,12286,2153,2026-03-15,Active,Josephmouth,79179.31
3026,Jason Luna,Customer Service,Merchandiser,18301,1694,2017-07-07,Active,Mosleyland,33826.57
3027,Alicia Tucker,Front End,Stock Clerk,26328,440,2020-06-24,Active,Brianburgh,54764.4
3028,Jonathan Daniels,Front End,Loss Prevention Officer,4085,349,2020-11-12,Active,Jasminestad,46734.17
3029,Ashley Williams,Sales,Assistant Manager,10899,1143,2017-12-31,Active,Lauraberg,83428.55
3030,Joshua Young,Sales,Assistant Manager,24291,2985,2025-12-10,Active,Mossport,61673.67
3031,Phillip Harrison,Loss Prevention,Customer Service Rep,19306,1180,2022-11-07,Terminated,Andrewbury,73538.75
3032,Meghan Ingram,Sales,Store Manager,16136,767,2018-05-28,Active,Nicholaschester,28330.37
3033,Collin Kirby,Management,Stock Clerk,12928,988,2025-05-30,Active,New David,23104.52
3034,Tracey Johnson,Sales,Merchandiser,24341,822,2019-07-27,Active,Port Teresaview,47021.4
3035,Charles Richards,Stockroom,Loss Prevention Officer,24304,1765,2023-01-13,Active,Washingtonbury,21650.99
3036,Danielle Henry,Customer Service,Assistant Manager,29887,2822,2019-01-04,Active,East Meganport,59346.57
3037,Leon Mitchell,Loss Prevention,Stock Clerk,12051,665,2017-03-16,Active,Shawnland,53877.48
3038,Kelly Drake,Customer Service,Assistant Manager,9683,2072,2023-09-23,Terminated,Georgehaven,18776.66
3039,Jacqueline Flynn,Loss Prevention,Customer Service Rep,28352,1250,2024-04-15,Active,Kochfurt,39763.96
3040,Daniel Lawson,Stockroom,Merchandiser,13532,2520,2018-03-06,Active,Yangberg,39927.62
3041,Mark Mitchell,Loss Prevention,Sales Executive,2139,2888,2017-05-11,Active,Phillipmouth,41205.64
3042,Stephanie Black,Customer Service,Assistant Manager,24685,1588,2023-01-24,Active,Johnsonstad,57692.25
3043,Elizabeth Washington,Management,Department Lead,28151,1118,2022-07-21,On Leave,Pottsbury,94328.09
3044,Becky Bennett,Customer Service,Department Lead,29603,3001,2024-03-26,Active,North Jaime,31288.39
3045,Brittney Patterson,Front End,Sales Executive,7990,1051,2020-10-23,Active,Smithstad,28196.62
3046,Scott Ellis,Stockroom,Store Manager,29891,1816,2025-05-10,Active,West Dylan,21437.78
3047,Wanda Glover,Sales,Department Lead,25303,1317,2016-04-08,Active,Clinemouth,27711.62
3048,William Stewart,Customer Service,Customer Service Rep,28435,2372,2019-07-18,Active,North Debra,21135.55
3049,Rachel Odom,Sales,Department Lead,12334,1037,2021-01-21,Active,Josephland,34384.3
3050,Teresa Smith,Stockroom,Department Lead,16685,452,2017-02-28,Terminated,Joneshaven,48666.28
3051,Kimberly Flores,Customer Service,Loss Prevention Officer,4738,1754,2016-04-18,Active,New Laura,89678.97
3052,Noah Christian,Stockroom,Sales Executive,13962,2298,2015-05-12,Active,Wallaceberg,73338.97
3053,Corey Vaughn,Customer Service,Assistant Manager,4710,896,2022-02-01,Active,New Elizabethchester,30495.48
3054,Kayla Small,Sales,Sales Executive,6023,2171,2021-12-11,Active,Ericville,63232.28
3055,Alexis Giles,Front End,Assistant Manager,7197,230,2018-01-02,Active,Rickyport,21530.05
3056,Timothy Miller,Management,Assistant Manager,21616,2134,2016-04-27,On Leave,Michaelfurt,52036.26
3057,Brenda Morrison,Front End,Customer Service Rep,5514,1737,2023-10-20,Active,Browntown,40812.33
3058,Shannon Dickson,Customer Service,Assistant Manager,28095,1905,2025-05-02,Active,Roberttown,27395.69
3059,Jessica Logan,Loss Prevention,Customer Service Rep,24995,2750,2015-02-14,Active,South Makayla,88947.39
3060,Calvin Newman,Customer Service,Department Lead,19443,592,2017-02-23,Active,Mayshire,54025.42
3061,Theresa Kaiser,Front End,Assistant Manager,17026,771,2023-03-05,Terminated,Bethanystad,34830.12
3062,Erik Thornton,Front End,Store Manager,21149,343,2017-10-19,Active,Lake Richard,18354.27
3063,Brent Matthews,Stockroom,Cashier,8700,1363,2015-12-03,Active,Lake Sharonberg,36045.6
3064,Michael Rivers,Loss Prevention,Sales Executive,9860,1299,2018-10-01,Active,West Tammy,51312.31
3065,Ronald Mcknight,Customer Service,Cashier,24316,1541,2020-12-14,Active,Danielbury,73011.59
3066,Tiffany Christensen,Customer Service,Store Manager,20771,864,2024-02-16,Active,Garnerland,23533.22
3067,Brandon Walker,Loss Prevention,Sales Executive,436,659,2017-05-22,Active,East Stevenburgh,92684.62
3068,Jenna Garcia,Customer Service,Customer Service Rep,15795,3024,2020-09-08,Active,Jenniferberg,36286.05
3069,Brian Woodard,Customer Service,Sales Executive,13048,508,2018-04-17,Terminated,Jennifershire,35249.54
3070,Jason Atkinson,Management,Assistant Manager,4960,1530,2020-11-11,On Leave,New Robert,63336.71
3071,Michelle Anderson,Loss Prevention,Assistant Manager,25099,272,2015-12-22,Active,Fitzgeraldhaven,83069.2
3072,Michelle Walker,Sales,Store Manager,11581,2051,2021-04-16,Active,Port Gregory,18596.63
3073,Kimberly Vaughn,Management,Loss Prevention Officer,7008,2451,2017-05-15,Active,South Anthony,79233.53
3074,Brittany Smith,Sales,Assistant Manager,16633,3028,2015-07-28,Active,Port Lisamouth,33388.73
3075,Edward Davis,Customer Service,Sales Executive,5583,2292,2016-11-08,Active,Kimberlyfort,72194.49
3076,Lauren Jones,Stockroom,Sales Executive,21869,1254,2021-11-23,Active,West Williamton,40294.57
3077,Tricia Wheeler,Stockroom,Cashier,5822,263,2024-02-08,Active,South Jonathanmouth,68297.59
3078,Michael Jones,Stockroom,Store Manager,18643,1745,2017-07-22,Active,Lyonsburgh,33375.49
3079,Christina Reed,Loss Prevention,Customer Service Rep,27788,482,2026-07-15,Active,Leeberg,38594.2
3080,Ronald Diaz,Sales,Merchandiser,27881,1832,2022-11-15,Active,Martinton,63725.07
3081,Brenda Baxter,Stockroom,Loss Prevention Officer,16220,300,2020-05-29,Active,Kaylaberg,26557.27
3082,Deanna Ramirez,Management,Customer Service Rep,11419,2516,2015-04-12,Active,Mortonside,23077.12
3083,Amanda Wallace,Management,Stock Clerk,16456,2656,2023-01-27,Active,Chelseafort,41212.22
3084,Rachel Davis,Customer Service,Sales Executive,818,2832,2021-04-16,Active,South Nathan,61752.8
3085,Kaitlyn Smith,Loss Prevention,Sales Executive,22307,2984,2024-07-27,Active,Benjaminstad,72897.05
3086,Bethany Phillips,Customer Service,Cashier,14404,2329,2024-11-05,Active,Williamston,66797.8
3087,Diana Randall,Loss Prevention,Sales Executive,28195,1292,2025-05-08,Active,New Jeremiahville,87929.67
3088,Katherine Potter,Front End,Stock Clerk,18101,981,2018-10-02,Active,New Jeremy,49962.53
3089,Kristina Thomas,Sales,Sales Executive,14826,1903,2024-04-27,Active,Summersbury,90460.18
3090,Kathy Castaneda,Sales,Sales Executive,19528,1769,2022-09-27,Active,Bradfordview,52186.74
3091,Wayne Velasquez,Customer Service,Department Lead,2595,1287,2020-02-03,Active,Loganfurt,77217.87
3092,Alexander Ramos,Stockroom,Customer Service Rep,11147,1132,2016-12-23,Active,South Christopherport,33784.06
3093,Alexander Moreno,Sales,Department Lead,26211,2048,2026-04-20,Active,Port Vicki,51716.49
3094,Christopher Marquez,Sales,Sales Executive,16273,2057,2020-06-23,Active,Port Matthewfurt,22098.85
3095,Kimberly Franklin,Front End,Customer Service Rep,25488,520,2026-05-10,Terminated,Alvarezberg,40359.44
3096,Steven Flores,Stockroom,Department Lead,799,1848,2022-07-16,Active,West Johnburgh,32965.66
3097,Andrew Rollins,Stockroom,Customer Service Rep,24268,1404,2015-10-26,Active,Angelaberg,59090.01
3098,Angela Frey,Loss Prevention,Merchandiser,16662,397,2018-11-20,Active,Nunezland,19747.1
3099,Kimberly Walker,Loss Prevention,Merchandiser,21055,2244,2021-02-18,Active,Obrienfurt,27894.5
3100,Michele Hunter,Stockroom,Store Manager,605,2481,2021-10-21,Active,Nicholasport,41145.45
3101,Tiffany Buckley,Customer Service,Store Manager,9521,255,2022-11-15,Terminated,Port Mariamouth,76884.91
3102,Alexander Rice,Loss Prevention,Department Lead,9142,1569,2016-08-14,Active,South Heather,54498.09
3103,Robert Morrison,Front End,Assistant Manager,18830,1980,2017-01-11,Active,Port Markburgh,76047.97
3104,Dana Powers,Loss Prevention,Store Manager,13701,2827,2021-06-22,Active,Port Kristy,60672.31
3105,Daniel Lopez,Customer Service,Merchandiser,5754,930,2015-11-12,Active,West Melissa,89070.05
3106,Amy Haas,Front End,Assistant Manager,9242,1644,2023-07-12,Active,Jenniferbury,54619.25
3107,William Hogan,Customer Service,Cashier,8207,2761,2016-06-22,Active,Port Angelabury,19366.27
3108,Randall Day,Front End,Customer Service Rep,25053,1531,2017-09-27,On Leave,Anthonyborough,87566.92
3109,Anthony Fisher,Sales,Merchandiser,617,2566,2024-06-26,On Leave,Karibury,82295.24
3110,Scott Pugh,Customer Service,Sales Executive,16541,452,2015-08-29,Active,Lake Ryanland,65190.0
3111,David Smith,Sales,Assistant Manager,4101,378,2022-11-03,Active,Jordanland,27513.32
3112,Robert Smith,Loss Prevention,Customer Service Rep,29622,400,2017-11-24,Active,South Regina,46731.24
3113,Alex Murray,Customer Service,Sales Executive,16661,1444,2015-07-13,Terminated,New Shawn,37134.75
3114,Pamela Rogers,Loss Prevention,Cashier,11895,2600,2016-09-20,Active,Harrisonborough,39131.08
3115,Anthony Malone,Loss Prevention,Loss Prevention Officer,11403,1933,2025-10-23,Active,Loritown,65533.4
3116,Angel Wilkins,Stockroom,Merchandiser,5066,2091,2021-08-15,On Leave,Courtneyside,54113.95
3117,David Pineda DDS,Management,Store Manager,17258,2296,2016-03-02,Active,Feliciaport,57311.21
3118,Patricia Tucker,Customer Service,Store Manager,12204,1065,2024-08-20,Active,Owensshire,77319.42
3119,Jacob Johnson,Stockroom,Assistant Manager,27711,1304,2025-04-24,Active,Port Noahstad,43468.63
3120,Tina Park,Loss Prevention,Sales Executive,21871,2326,2016-02-08,Active,Norrismouth,88516.69
3121,Colton Allen,Stockroom,Cashier,21645,948,2021-05-06,Active,Ericksonmouth,82126.85
3122,Brianna Mullins,Stockroom,Department Lead,4816,1800,2022-03-29,Terminated,Hatfieldland,76457.36
3123,Sara Reed,Sales,Stock Clerk,22529,1309,2015-01-08,Terminated,South Courtney,84360.17
3124,Stephen Martin,Customer Service,Customer Service Rep,24444,2648,2023-07-23,Active,Mendezport,41824.01
3125,Sharon Stewart,Stockroom,Stock Clerk,8735,837,2017-07-05,Active,Warrenland,89209.21
3126,Brian Young,Customer Service,Sales Executive,27499,2112,2021-04-13,Active,Port Nathaniel,66538.21
3127,Karen Harvey,Stockroom,Store Manager,822,1604,2016-11-12,Active,Lopezbury,32831.96
3128,Jeremy Mitchell,Front End,Customer Service Rep,7909,2832,2017-09-28,Terminated,New Robertville,22670.73
3129,Jennifer Jones,Front End,Sales Executive,18299,2159,2020-12-02,Active,East Brian,93426.19
3130,Jennifer Williams,Customer Service,Customer Service Rep,24971,1630,2026-02-10,Active,Crystalborough,57793.71
3131,Abigail Roman PhD,Loss Prevention,Loss Prevention Officer,14093,1088,2026-03-20,Active,Port Matthewtown,88013.82
3132,Cassandra Scott,Management,Assistant Manager,24485,1168,2026-01-16,Active,North Matthewborough,39082.21
3133,John Bell,Customer Service,Loss Prevention Officer,3523,472,2021-10-22,Terminated,Rachelhaven,42870.59
3134,Ryan Gill,Stockroom,Stock Clerk,5651,900,2023-03-26,Active,East Jeremyview,63486.37
3135,Kathleen Torres,Sales,Customer Service Rep,18366,1260,2017-12-12,Active,Velasquezhaven,38954.54
3136,Kristopher Berry,Front End,Cashier,8110,2597,2023-01-19,Active,West Sherrymouth,73155.22
3137,Alicia Wilson,Front End,Department Lead,23361,2382,2026-03-17,Active,Knightstad,59517.92
3138,Daryl Ellison,Management,Department Lead,13746,1440,2019-02-25,Active,Pearsonburgh,39085.21
3139,Lisa Dean,Front End,Assistant Manager,23332,1587,2023-07-17,Active,New Austinbury,94513.33
3140,Margaret Davis,Management,Customer Service Rep,20651,949,2018-10-23,Active,Georgeview,22260.32
3141,Mario Mcgee,Management,Assistant Manager,28794,948,2023-04-20,Active,Conradville,71710.52
3142,Aaron Gross,Stockroom,Cashier,19811,1210,2025-06-07,Active,East Robert,35807.43
3143,Kenneth Gomez,Management,Assistant Manager,25634,2899,2017-05-04,Active,East Tylerville,59538.52
3144,David Gomez,Loss Prevention,Loss Prevention Officer,5759,2819,2017-09-16,Active,Port Brenda,30322.9
3145,Angelica Rivera,Management,Department Lead,23622,1885,2026-04-25,Active,Weavermouth,51001.59
3146,Laura Lane,Loss Prevention,Stock Clerk,3989,1990,2017-06-20,Terminated,South Alicia,33711.12
3147,Bridget Williams,Loss Prevention,Cashier,18459,1422,2021-08-28,Active,Lake Kristihaven,92821.76
3148,Lawrence Johnson,Loss Prevention,Merchandiser,17015,1405,2019-12-14,Active,Megantown,25190.44
3149,Alan Page,Loss Prevention,Assistant Manager,5364,1277,2015-11-05,Active,Jenniferfurt,75815.1
3150,Nicole Welch,Stockroom,Merchandiser,365,1443,2017-04-21,Active,New Teresaberg,75913.05
3151,Alyssa Garrett,Sales,Assistant Manager,399,437,2017-03-30,Active,Beckerland,26102.57
3152,Michael Henderson,Loss Prevention,Loss Prevention Officer,5767,1278,2015-03-01,Terminated,Garrisonshire,38663.79
3153,Catherine King,Loss Prevention,Sales Executive,19940,2766,2018-08-30,Active,South Tabitha,89437.11
